거래일자,품목명,반입량,금액,전년 반입량,전년 반입량 증감률(%),전년 금액,전년 금액 증감률(%),평년 반입량,평년 반입량 증감률(%),평년 금액,평년 금액 증감률(%),연도,월,weekday,is_sunday,주차
2025-06-30,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,0,False,27
2025-06-29,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,6,True,26
2025-06-28,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,5,False,26
2025-06-27,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,4,False,26
2025-06-26,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,3,False,26
2025-06-25,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,2,False,26
2025-06-24,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,1,False,26
2025-06-23,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,0,False,26
2025-06-22,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,6,True,25
2025-06-21,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,5,False,25
2025-06-20,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,4,False,25
2025-06-19,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,3,False,25
2025-06-18,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,2,False,25
2025-06-17,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,1,False,25
2025-06-16,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,0,False,25
2025-06-15,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,6,True,24
2025-06-14,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,5,False,24
2025-06-13,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,4,False,24
2025-06-12,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,3,False,24
2025-06-11,감자(수입),,,,0.0,,0.0,,0.0,,0.0,2025,6,2,False,24
