"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2025-06-30","货价捞(老馆)","74831","173553000",,"0.0",,"0.0","76423","-2.1","142806227","21.5"
"2025-06-29","货价捞(老馆)",,,"83117","0.0","157673100","0.0","76303","0.0","146205857","0.0"
"2025-06-28","货价捞(老馆)","71401","155726500","75995","-6.0","139149900","11.9","76630","-6.8","148395827","4.9"
"2025-06-27","货价捞(老馆)","63424","130652200","71572","-11.4","127305400","2.6","76652","-17.3","144571373","-9.6"
"2025-06-26","货价捞(老馆)","60586","117240600","69992","-13.4","117764300","-0.4","75913","-20.2","142400566","-17.7"
"2025-06-25","货价捞(老馆)","63280","119440700","72772","-13.0","119870250","-0.4","74511","-15.1","139120181","-14.1"
"2025-06-24","货价捞(老馆)","68388","129029500","79080","-13.5","122805500","5.1","73936","-7.5","139167737","-7.3"
"2025-06-23","货价捞(老馆)","73851","141736700",,"0.0",,"0.0","74047","-0.3","139112373","1.9"
"2025-06-22","货价捞(老馆)",,,"76182","0.0","106359400","0.0","74791","0.0","143681793","0.0"
"2025-06-21","货价捞(老馆)","72704","134738900","72173","0.7","96957700","39.0","75092","-3.2","147029683","-8.4"
"2025-06-20","货价捞(老馆)","59601","110227100","68039","-12.4","90763700","21.4","76053","-21.6","148422673","-25.7"
"2025-06-19","货价捞(老馆)","60323","111046000","66049","-8.7","89138200","24.6","74106","-18.6","145349623","-23.6"
"2025-06-18","货价捞(老馆)","67814","130458900","75656","-10.4","103491400","26.1","73754","-8.1","144207191","-9.5"
"2025-06-17","货价捞(老馆)","68959","137759000","81350","-15.2","113685800","21.2","73884","-6.7","143921541","-4.3"
"2025-06-16","货价捞(老馆)","77073","157945300",,"0.0",,"0.0","74608","3.3","146211583","8.0"
"2025-06-15","货价捞(老馆)",,,"84532","0.0","111970800","0.0","75880","0.0","150921933","0.0"
"2025-06-14","货价捞(老馆)","71347","144074400","79197","-9.9","103938000","38.6","77216","-7.6","157235475","-8.4"
"2025-06-13","货价捞(老馆)","66279","131157900","74618","-11.2","99173200","32.3","77029","-14.0","160583269","-18.3"
"2025-06-12","货价捞(老馆)","63950","131291100","74592","-14.3","107724300","21.9","77929","-17.9","161947196","-18.9"
"2025-06-11","货价捞(老馆)","68775","147106700","80206","-14.3","126818800","16.0","78382","-12.3","164387770","-10.5"
"2025-06-10","货价捞(老馆)","74142","162945500","93897","-21.0","156060000","4.4","77406","-4.2","165102713","-1.3"
"2025-06-09","货价捞(老馆)","77319","180345800",,"0.0",,"0.0","76445","1.1","165251853","9.1"
"2025-06-08","货价捞(老馆)",,,"80737","0.0","131826800","0.0","76351","0.0","166517537","0.0"
"2025-06-07","货价捞(老馆)","77613","180378800","76137","1.9","116379400","55.0","76636","1.3","169813950","6.2"
"2025-06-06","货价捞(老馆)","67550","159813100","76109","-11.2","110801900","44.2","75996","-11.1","168600793","-5.2"
"2025-06-05","货价捞(老馆)","63269","149479500","74035","-14.5","115454800","29.5","76025","-16.8","165306267","-9.6"
"2025-06-04","货价捞(老馆)","63871","145023100","73990","-13.7","122911000","18.0","75890","-15.8","163614887","-11.4"
"2025-06-03","货价捞(老馆)","73371","166195500","83677","-12.3","138012100","20.4","75865","-3.3","166582677","-0.2"
"2025-06-02","货价捞(老馆)","75149","181367700",,"0.0",,"0.0","76213","-1.4","168661883","7.5"
"2025-06-01","货价捞(老馆)",,,"87577","0.0","136396200","0.0","76236","0.0","172608830","0.0"
"2025-05-31","货价捞(老馆)","73226","175757800","74128","-1.2","122861100","43.1","76907","-4.8","178729137","-1.7"
"2025-05-30","货价捞(老馆)","63505","143353500","71894","-11.7","121355500","18.1","77613","-18.2","179090303","-20.0"
"2025-05-29","货价捞(老馆)","64741","142259000","72400","-10.6","127107300","11.9","76192","-15.0","175691730","-19.0"
"2025-05-28","货价捞(老馆)","71509","155084700","85281","-16.1","154977300","0.1","76040","-6.0","171745537","-9.7"
"2025-05-27","货价捞(老馆)","73169","163615900","86086","-15.0","164413700","-0.5","75162","-2.7","168750153","-3.0"
"2025-05-26","货价捞(老馆)","74625","172411500",,"0.0",,"0.0","75126","-0.7","170953557","0.9"
"2025-05-25","货价捞(老馆)",,,"88858","0.0","170733400","0.0","76906","0.0","175231043","0.0"
"2025-05-24","货价捞(老馆)","76941","164323500","81914","-6.1","166526000","-1.3","76703","0.3","176320310","-6.8"
"2025-05-23","货价捞(老馆)","68508","149497300","80108","-14.5","161423500","-7.4","76888","-10.9","173469447","-13.8"
"2025-05-22","货价捞(老馆)","64186","143153000","78006","-17.7","164866700","-13.2","77429","-17.1","171760587","-16.7"
"2025-05-21","货价捞(老馆)","70739","162733500","82224","-14.0","181107000","-10.1","76607","-7.7","170507277","-4.6"
"2025-05-20","货价捞(老馆)","70494","167094100","87535","-19.5","197481600","-15.4","75318","-6.4","171672957","-2.7"
"2025-05-19","货价捞(老馆)","79535","194218100",,"0.0",,"0.0","75384","5.5","173427401","12.0"
"2025-05-18","货价捞(老馆)",,,"87781","0.0","198406200","0.0","76890","0.0","175457224","0.0"
"2025-05-17","货价捞(老馆)","77391","188134900","70318","10.1","165249000","13.8","77626","-0.3","176810104","6.4"
"2025-05-16","货价捞(老馆)","68695","166774900","71194","-3.5","155088700","7.5","77572","-11.4","180886867","-7.8"
"2025-05-15","货价捞(老馆)","68833","169974300","78824","-12.7","177551900","-4.3","77248","-10.9","183763380","-7.5"
"2025-05-14","货价捞(老馆)","73568","185774400","88624","-17.0","202039700","-8.1","77776","-5.4","186244470","-0.3"
"2025-05-13","货价捞(老馆)","73951","192109100","90492","-18.3","213234300","-9.9","77063","-4.0","189615313","1.3"
"2025-05-12","货价捞(老馆)","83325","224133600",,"0.0",,"0.0","76516","8.9","190919113","17.4"
"2025-05-11","货价捞(老馆)",,,"85675","0.0","200567000","0.0","77464","0.0","190899717","0.0"
"2025-05-10","货价捞(老馆)","73857","201996300","79382","-7.0","182709800","10.6","78630","-6.1","192027463","5.2"
"2025-05-09","货价捞(老馆)","70574","193960100","77913","-9.4","165348900","17.3","78615","-10.2","192047297","1.0"
"2025-05-08","货价捞(老馆)","69377","188379500","78777","-11.9","162853700","15.7","77987","-11.0","190030590","-0.9"
"2025-05-07","货价捞(老馆)","72090","198798900","88363","-18.4","190109400","4.6","78268","-7.9","188400713","5.5"
"2025-05-06","货价捞(老馆)","77140","213637800","85607","-9.9","195590600","9.2","77509","-0.5","186251973","14.7"
"2025-05-05","货价捞(老馆)","80679","222757300",,"0.0",,"0.0","77076","4.7","186221152","19.6"
"2025-05-04","货价捞(老馆)",,,"89056","0.0","199945500","0.0","78346","0.0","184197965","0.0"
"2025-05-03","货价捞(老馆)","83343","219449700","79946","4.2","167494500","31.0","79724","4.5","181325792","21.0"
"2025-05-02","货价捞(老馆)","71000","184742600","73136","-2.9","146105400","26.4","78087","-9.1","176955752","4.4"
"2025-05-01","货价捞(老馆)","71841","178661100","75613","-5.0","151047900","18.3","77350","-7.1","173788292","2.8"
"2025-04-30","货价捞(老馆)","71476","176339900","76615","-6.7","159546300","10.5","77448","-7.7","172747747","2.1"
"2025-04-29","货价捞(老馆)","69527","172273700","90758","-23.4","194932900","-11.6","77800","-10.6","171604997","0.4"
"2025-04-28","货价捞(老馆)","77446","185660600",,"0.0",,"0.0","76424","1.3","167181430","11.1"
"2025-04-27","货价捞(老馆)",,,"82358","0.0","179547300","0.0","76019","0.0","166453753","0.0"
"2025-04-26","货价捞(老馆)","74479","179561400","76723","-2.9","159445600","12.6","77383","-3.8","166221173","8.0"
"2025-04-25","货价捞(老馆)","72666","176810900","77820","-6.6","158905000","11.3","77673","-6.4","167315353","5.7"
"2025-04-24","货价捞(老馆)","70976","172375000","74482","-4.7","158097300","9.0","78512","-9.6","169457133","1.7"
"2025-04-23","货价捞(老馆)","68627","168461900","84285","-18.6","183847600","-8.4","79076","-13.2","173054000","-2.7"
"2025-04-22","货价捞(老馆)","70981","179641100","89600","-20.8","200294700","-10.3","79159","-10.3","172888770","3.9"
"2025-04-21","货价捞(老馆)","77983","201999400",,"0.0",,"0.0","78006","0.0","169292393","19.3"
"2025-04-20","货价捞(老馆)",,,"83446","0.0","188811500","0.0","77773","0.0","169691507","0.0"
"2025-04-19","货价捞(老馆)","78856","205126900","77356","1.9","170158500","20.6","77992","1.1","171068017","19.9"
"2025-04-18","货价捞(老馆)","67828","177279000","70548","-3.9","152084600","16.6","77883","-12.9","173630530","2.1"
"2025-04-17","货价捞(老馆)","64188","165238000","74662","-14.0","163781200","0.9","77374","-17.0","175605403","-5.9"
"2025-04-16","货价捞(老馆)","70717","182554000","78558","-10.0","180041900","1.4","77901","-9.2","176018603","3.7"
"2025-04-15","货价捞(老馆)","71351","185691500","91877","-22.3","206538200","-10.1","77968","-8.5","174243017","6.6"
"2025-04-14","货价捞(老馆)","82539","219181100",,"0.0",,"0.0","77795","6.1","173442107","26.4"
"2025-04-13","货价捞(老馆)",,,"85857","0.0","194889300","0.0","78715","0.0","175980120","0.0"
"2025-04-12","货价捞(老馆)","85573","221815600","76054","12.5","165048300","34.4","78907","8.4","178102550","24.5"
"2025-04-11","货价捞(老馆)","75414","198327500","70500","7.0","151002200","31.3","78579","-4.0","177536940","11.7"
"2025-04-10","货价捞(老馆)","67267","177778800","71823","-6.3","156153500","13.8","77569","-13.3","177962633","-0.1"
"2025-04-09","货价捞(老馆)","68612","185171700","83303","-17.6","190186200","-2.6","78005","-12.0","176623993","4.8"
"2025-04-08","货价捞(老馆)","70106","196925700","90219","-22.3","205639000","-4.2","77117","-9.1","173810647","13.3"
"2025-04-07","货价捞(老馆)","80964","226847800",,"0.0",,"0.0","75549","7.2","168259533","34.8"
"2025-04-06","货价捞(老馆)",,,"90120","0.0","214379200","0.0","76037","0.0","169587903","0.0"
"2025-04-05","货价捞(老馆)","78953","215651800","73413","7.5","178638600","20.7","77047","2.5","172044963","25.3"
"2025-04-04","货价捞(老馆)","71571","196281200","71278","0.4","173653300","13.0","76755","-6.8","174594077","12.4"
"2025-04-03","货价捞(老馆)","62827","173247700","74459","-15.6","182051400","-4.8","77104","-18.5","175331970","-1.2"
"2025-04-02","货价捞(老馆)","64249","164862800","75918","-15.4","192175600","-14.2","77432","-17.0","175587343","-6.1"
"2025-04-01","货价捞(老馆)","71099","184802400","89012","-20.1","221245900","-16.5","76732","-7.3","172648607","7.0"
"2025-03-31","货价捞(老馆)","85834","216074800",,"0.0",,"0.0","77136","11.3","172802407","25.0"
"2025-03-30","货价捞(老馆)",,,"92836","0.0","236841900","0.0","78326","0.0","175293137","0.0"
"2025-03-29","货价捞(老馆)","86308","225938300","78557","9.9","211722660","6.7","78886","9.4","179912170","25.6"
"2025-03-28","货价捞(老馆)","75319","201304300","74797","0.7","188584000","6.7","78754","-4.4","186329833","8.0"
"2025-03-27","货价捞(老馆)","69926","194228900","69336","0.9","180089000","7.9","78569","-11.0","187591580","3.5"
"2025-03-26","货价捞(老馆)","67505","191642400","77728","-13.2","201950700","-5.1","77985","-13.4","183257887","4.6"
"2025-03-25","货价捞(老馆)","76528","220303700","93551","-18.2","245068500","-10.1","77775","-1.6","179553250","22.7"
"2025-03-24","货价捞(老馆)","85425","252195900",,"0.0",,"0.0","77300","10.5","176148290","43.2"
"2025-03-23","货价捞(老馆)",,,"84371","0.0","226528500","0.0","77483","0.0","174538440","0.0"
"2025-03-22","货价捞(老馆)","75991","234277300","76479","-0.6","208311000","12.5","76853","-1.1","177212230","32.2"
"2025-03-21","货价捞(老馆)","72284","223283100","73662","-1.9","198762800","12.3","76649","-5.7","182429673","22.4"
"2025-03-20","货价捞(老馆)","62632","192217600","68507","-8.6","191856500","0.2","76389","-18.0","185349307","3.7"
"2025-03-19","货价捞(老馆)","70540","206694600","86011","-18.0","248787740","-16.9","76644","-8.0","184244500","12.2"
"2025-03-18","货价捞(老馆)","68605","209303000","90794","-24.4","256136900","-18.3","76772","-10.6","184164480","13.7"
"2025-03-17","货价捞(老馆)","82470","243463800",,"0.0",,"0.0","77734","6.1","185059977","31.6"
"2025-03-16","货价捞(老馆)",,,"86737","0.0","252231200","0.0","78812","0.0","188192523","0.0"
"2025-03-15","货价捞(老馆)","85209","251505300","76632","11.2","213262000","17.9","78937","7.9","193868620","29.7"
"2025-03-14","货价捞(老馆)","66428","195724400","72533","-8.4","196112400","-0.2","78658","-15.5","202156327","-3.2"
"2025-03-13","货价捞(老馆)","63049","187115800","71780","-12.2","191411700","-2.2","77042","-18.2","204448840","-8.5"
"2025-03-12","货价捞(老馆)","64735","185862200","77537","-16.5","209631700","-11.3","76112","-14.9","204710553","-9.2"
"2025-03-11","货价捞(老馆)","75051","216734900","92071","-18.5","256087500","-15.4","77141","-2.7","204460283","6.0"
"2025-03-10","货价捞(老馆)","78745","232959200",,"0.0",,"0.0","77016","2.2","204914567","13.7"
"2025-03-09","货价捞(老馆)",,,"89493","0.0","263168700","0.0","77368","0.0","207923330","0.0"
"2025-03-08","货价捞(老馆)","88305","259432500","78098","13.1","243172500","6.7","77937","13.3","213917693","21.3"
"2025-03-07","货价捞(老馆)","83220","258157600","76893","8.2","234590600","10.0","77147","7.9","219864760","17.4"
"2025-03-06","货价捞(老馆)","91935","312155800","70686","30.1","225232900","38.6","76845","19.6","220638933","41.5"
"2025-03-05","货价捞(老馆)",,,"87402","0.0","272128200","0.0","73310","0.0","209415123","0.0"
"2025-03-04","货价捞(老馆)","88831","321177200","103346","-14.0","328926700","-2.4","69144","28.5","185271533","73.4"
"2025-03-03","货价捞(老馆)","83869","297901100",,"0.0",,"0.0","70040","19.7","185118910","60.9"
"2025-03-02","货价捞(老馆)",,,"300","0.0","900000","0.0","71489","0.0","187749350","0.0"
"2025-03-01","货价捞(老馆)","80703","269951100","90543","-10.9","276699700","-2.4","73132","10.4","185049150","45.9"
"2025-02-28","货价捞(老馆)","72075","237748000","74336","-3.0","210359200","13.0","75508","-4.5","191363507","24.2"
"2025-02-27","货价捞(老馆)","64766","204035600","68929","-6.0","170919000","19.4","76382","-15.2","196199003","4.0"
"2025-02-26","货价捞(老馆)","70388","213068000","80636","-12.7","193243300","10.3","75741","-7.1","190940690","11.6"
"2025-02-25","货价捞(老馆)","75928","232566500",,"0.0",,"0.0","75203","1.0","185553180","25.3"
"2025-02-24","货价捞(老馆)","80886","245354900","77157","4.8","181336200","35.3","75181","7.6","179516413","36.7"
"2025-02-23","货价捞(老馆)",,,"71132","0.0","164820900","0.0","74686","0.0","171546759","0.0"
"2025-02-22","货价捞(老馆)","78927","237324300","67160","17.5","156125500","52.0","74752","5.6","169272980","40.2"
"2025-02-21","货价捞(老馆)","69499","203714200","73812","-5.8","168588900","20.8","73955","-6.0","168890560","20.6"
"2025-02-20","货价捞(老馆)","63734","182387200","82763","-23.0","200326300","-9.0","74340","-14.3","169119837","7.8"
"2025-02-19","货价捞(老馆)","68456","188137000","87139","-21.4","208485300","-9.8","74621","-8.3","171599903","9.6"
"2025-02-18","货价捞(老馆)","71771","202583300",,"0.0",,"0.0","75144","-4.5","170318887","18.9"
"2025-02-17","货价捞(老馆)","77281","220746000","81056","-4.7","193557200","14.0","75187","2.8","172752323","27.8"
"2025-02-16","货价捞(老馆)",,,"63795","0.0","153493000","0.0","75275","0.0","175160730","0.0"
"2025-02-15","货价捞(老馆)","78138","209308400","68741","13.7","159697300","31.1","76805","1.7","182111580","14.9"
"2025-02-14","货价捞(老馆)","73586","201362700","74679","-1.5","179805300","12.0","76112","-3.3","188935147","6.6"
"2025-02-13","货价捞(老馆)","82643","236528700","97402","-15.2","254565300","-7.1","76176","8.5","189682623","24.7"
"2025-02-12","货价捞(老馆)",,,,"0.0",,"0.0","76052","0.0","194222267","0.0"
"2025-02-11","货价捞(老馆)","89604","274220900",,"0.0",,"0.0","77423","15.7","189638987","44.6"
"2025-02-10","货价捞(老馆)","82705","239481100",,"0.0",,"0.0","78748","5.0","198155647","20.9"
"2025-02-09","货价捞(老馆)",,,"81283","0.0","215343700","0.0","78890","0.0","208703767","0.0"
"2025-02-08","货价捞(老馆)","75872","196381900","112566","-32.6","422261000","-53.5","79878","-5.0","223272817","-12.0"
"2025-02-07","货价捞(老馆)","67055","171298900","100423","-33.2","398732900","-57.0","82986","-19.2","231973543","-26.2"
"2025-02-06","货价捞(老馆)","64579","163436500","96334","-33.0","371351500","-56.0","84093","-23.2","235268430","-30.5"
"2025-02-05","货价捞(老馆)","70365","180461800","114080","-38.3","421491700","-57.2","84116","-16.3","234677882","-23.1"
"2025-02-04","货价捞(老馆)","77167","198704000",,"0.0",,"0.0","84636","-8.8","235604920","-15.7"
"2025-02-03","货价捞(老馆)","84618","211665300","100585","-15.9","378293900","-44.0","83291","1.6","236618868","-10.5"
"2025-02-02","货价捞(老馆)",,,"78703","0.0","290561500","0.0","81040","0.0","237695248","0.0"
"2025-02-01","货价捞(老馆)","103029","257664500","76732","34.3","265693900","-3.0","78777","30.8","230747068","11.7"
"2025-01-31","货价捞(老馆)",,,"78699","0.0","277349700","0.0","78103","0.0","230552863","0.0"
"2025-01-30","货价捞(老馆)",,,"83924","0.0","287390500","0.0","78433","0.0","224987667","0.0"
"2025-01-29","货价捞(老馆)",,,"86986","0.0","283299700","0.0","80017","0.0","218537693","0.0"
"2025-01-28","货价捞(老馆)","62789","179724800",,"0.0",,"0.0","82054","-23.5","214754683","-16.3"
"2025-01-27","货价捞(老馆)","158467","681303200","72933","117.3","232853000","192.6","83443","89.9","212402270","220.8"
"2025-01-26","货价捞(老馆)",,,"70818","0.0","199809800","0.0","83774","0.0","211600535","0.0"
"2025-01-25","货价捞(老馆)","97642","529818100","69841","39.8","193641700","173.6","84370","15.7","215331726","146.0"
"2025-01-24","货价捞(老馆)","79854","395342000","72915","9.5","208081500","90.0","85134","-6.2","232859637","69.8"
"2025-01-23","货价捞(老馆)","74114","311304100","79241","-6.5","240723900","29.3","84275","-12.1","247228138","25.9"
"2025-01-22","货价捞(老馆)","74794","297629200","93950","-20.4","290934600","2.3","84397","-11.4","272749782","9.1"
"2025-01-21","货价捞(老馆)","80479","334271400",,"0.0",,"0.0","82895","-2.9","277466283","20.5"
"2025-01-20","货价捞(老馆)","84176","342125300","86652","-2.9","274277400","24.7","82306","2.3","271995220","25.8"
"2025-01-19","货价捞(老馆)",,,"70360","0.0","222877100","0.0","81878","0.0","264299787","0.0"
"2025-01-18","货价捞(老馆)","83599","314218500","70980","17.8","207521400","51.4","83442","0.2","257173747","22.2"
"2025-01-17","货价捞(老馆)","71326","253935700","67130","6.3","185685500","36.8","81080","-12.0","250152367","1.5"
"2025-01-16","货价捞(老馆)","72933","241208400","74177","-1.7","199154400","21.1","79024","-7.7","240535427","0.3"
"2025-01-15","货价捞(老馆)","65402","209360800","80656","-18.9","214762200","-2.5","78455","-16.6","231550950","-9.6"
"2025-01-14","货价捞(老馆)","70879","209894900",,"0.0",,"0.0","78711","-10.0","225338560","-6.9"
"2025-01-13","货价捞(老馆)","79008","231161200","76623","3.1","199630000","15.8","76331","3.5","217825070","6.1"
"2025-01-12","货价捞(老馆)",,,"69455","0.0","173338600","0.0","75049","0.0","209712103","0.0"
"2025-01-11","货价捞(老馆)","73855","208904900","67417","9.5","165799100","26.0","75880","-2.7","202409723","3.2"
"2025-01-10","货价捞(老馆)","75052","208689400","75210","-0.2","191937900","8.7","75514","-0.6","198469703","5.1"
"2025-01-09","货价捞(老馆)","68513","198865300","77731","-11.9","196681800","1.1","75803","-9.6","197991313","0.4"
"2025-01-08","货价捞(老馆)","72262","212965500","85304","-15.3","217360800","-2.0","76785","-5.9","200150580","6.4"
"2025-01-07","货价捞(老馆)","77132","230017100",,"0.0",,"0.0","78332","-1.5","205170140","12.1"
"2025-01-06","货价捞(老馆)","89663","275021500","84392","6.2","213388800","28.9","80988","10.7","211798180","29.9"
"2025-01-05","货价捞(老馆)",,,"82595","0.0","212657100","0.0","86960","0.0","228916907","0.0"
"2025-01-04","货价捞(老馆)","98036","304906200","90595","8.2","238852900","27.7","92444","6.0","243633710","25.1"
"2025-01-03","货价捞(老馆)","110062","348003000","121204","-9.2","367044100","-5.2","97077","13.4","258571577","34.6"
"2025-01-02","货价捞(老馆)",,,,"0.0",,"0.0","99608","0.0","272043343","0.0"
"2025-01-01","货价捞(老馆)",,,,"0.0",,"0.0","98917","0.0","280220917","0.0"
"2024-12-31","货价捞(老馆)","95979","327987200",,"0.0",,"0.0","94623","1.4","271564233","20.8"
"2024-12-30","货价捞(老馆)","92123","303091100","95923","-4.0","400570700","-24.3","89621","2.8","262041043","15.7"
"2024-12-29","货价捞(老馆)",,,"84078","0.0","320579700","0.0","83772","0.0","251261657","0.0"
"2024-12-28","货价捞(老馆)","87901","280639700","75533","16.4","271977700","3.2","79390","10.7","241522100","16.2"
"2024-12-27","货价捞(老馆)","73751","228284300","73881","-0.2","250277600","-8.8","77582","-4.9","235873690","-3.2"
"2024-12-26","货价捞(老馆)","67915","212199200","68514","-0.9","212687700","-0.2","78212","-13.2","235578300","-9.9"
"2024-12-25","货价捞(老馆)","72866","221320600","83905","-13.2","234106600","-5.5","78322","-7.0","232280493","-4.7"
"2024-12-24","货价捞(老馆)","79557","237758700",,"0.0",,"0.0","78678","1.1","226250423","5.1"
"2024-12-23","货价捞(老馆)","88673","259893800","99090","-10.5","297633800","-12.7","78390","13.1","219888653","18.2"
"2024-12-22","货价捞(老馆)",,,"79542","0.0","256324100","0.0","76617","0.0","211902623","0.0"
"2024-12-21","货价捞(老馆)","85858","256366000","72093","19.1","215764700","18.8","75410","13.9","204609163","25.3"
"2024-12-20","货价捞(老馆)","80308","229873100","60769","32.2","162574400","41.4","73858","8.7","198521120","15.8"
"2024-12-19","货价捞(老馆)","73072","195612200","71816","1.7","164743500","18.7","72709","0.5","190180887","2.9"
"2024-12-18","货价捞(老馆)","72915","192131400","85401","-14.6","192951300","-0.4","72986","-0.1","187215787","2.6"
"2024-12-17","货价捞(老馆)","70291","182332600",,"0.0",,"0.0","73514","-4.4","187537713","-2.8"
"2024-12-16","货价捞(老馆)","81567","204185200","74911","8.9","169501200","20.5","73933","10.3","185603207","10.0"
"2024-12-15","货价捞(老馆)",,,"73694","0.0","163217100","0.0","73422","0.0","182738820","0.0"
"2024-12-14","货价捞(老馆)","72948","176542900","68357","6.7","150407200","17.4","73933","-1.3","181672583","-2.8"
"2024-12-13","货价捞(老馆)","70120","166223200","77801","-9.9","169574200","-2.0","73836","-5.0","181091343","-8.2"
"2024-12-12","货价捞(老馆)","66494","151859000","76971","-13.6","175080500","-13.3","74231","-10.4","182659573","-16.9"
"2024-12-11","货价捞(老馆)","70706","157508100","86342","-18.1","196462600","-19.8","74924","-5.6","185821740","-15.2"
"2024-12-10","货价捞(老馆)","66956","150371400",,"0.0",,"0.0","75314","-11.1","185313027","-18.9"
"2024-12-09","货价捞(老馆)","81808","181286500","79926","2.4","185923200","-2.5","75757","8.0","184306697","-1.6"
"2024-12-08","货价捞(老馆)",,,"76075","0.0","183100800","0.0","74418","0.0","180410830","0.0"
"2024-12-07","货价捞(老馆)","74920","163615700","74293","0.8","169436700","-3.4","73288","2.2","174214950","-6.1"
"2024-12-06","货价捞(老馆)","72074","159667300","73970","-2.6","176240700","-9.4","72669","-0.8","169678937","-5.9"
"2024-12-05","货价捞(老馆)","66440","144919700","77904","-14.7","186924300","-22.5","70918","-6.3","166741725","-13.1"
"2024-12-04","货价捞(老馆)","70633","149745000","103446","-31.7","227666200","-34.2","70339","0.4","165370942","-9.4"
"2024-12-03","货价捞(老馆)","74590","158046600",,"0.0",,"0.0","69265","7.7","160704092","-1.7"
"2024-12-02","货价捞(老馆)","78361","166558000",,"0.0",,"0.0","69403","12.9","158725303","4.9"
"2024-12-01","货价捞(老馆)",,,"85293","0.0","182788500","0.0","70409","0.0","157596318","0.0"
"2024-11-30","货价捞(老馆)","79743","166218200","80982","-1.5","169726900","-2.1","71840","11.0","155108553","7.2"
"2024-11-29","货价捞(老馆)","64916","139570800","76373","-15.0","158679300","-12.0","71893","-9.7","154502280","-9.7"
"2024-11-28","货价捞(老馆)","66328","138798500","77759","-14.7","164827900","-15.8","71633","-7.4","155491847","-10.7"
"2024-11-27","货价捞(老馆)","68783","143418500","87864","-21.7","183696100","-21.9","71584","-3.9","158288227","-9.4"
"2024-11-26","货价捞(老馆)","71037","156198400",,"0.0",,"0.0","70851","0.3","159457743","-2.0"
"2024-11-25","货价捞(老馆)","77192","172291000","82752","-6.7","174615000","-1.3","70313","9.8","157646163","9.3"
"2024-11-24","货价捞(老馆)",,,"73061","0.0","153701500","0.0","70601","0.0","155088740","0.0"
"2024-11-23","货价捞(老馆)","72450","163071400","69902","3.6","145110400","12.4","71739","1.0","154707337","5.4"
"2024-11-22","货价捞(老馆)","71712","159617600","69519","3.2","146720900","8.8","72610","-1.2","156240243","2.2"
"2024-11-21","货价捞(老馆)","66878","149487300","73462","-9.0","157319000","-5.0","73194","-8.6","160090860","-6.6"
"2024-11-20","货价捞(老馆)","66405","153379400","84799","-21.7","186987900","-18.0","73293","-9.4","164376380","-6.7"
"2024-11-19","货价捞(老馆)","74354","171174400",,"0.0",,"0.0","73461","1.2","167958423","1.9"
"2024-11-18","货价捞(老馆)","87149","205370800","70536","23.6","166464500","23.4","73449","18.7","166521910","23.3"
"2024-11-17","货价捞(老馆)",,,"74810","0.0","173201700","0.0","73023","0.0","164060250","0.0"
"2024-11-16","货价捞(老馆)","82650","199108000","70965","16.5","145445500","36.9","73010","13.2","164700523","20.9"
"2024-11-15","货价捞(老馆)","80277","199852700","71283","12.6","150968900","32.4","74003","8.5","166622460","19.9"
"2024-11-14","货价捞(老馆)","71620","185874400","80832","-11.4","176777700","5.1","74145","-3.4","167293580","11.1"
"2024-11-13","货价捞(老馆)","74510","200215400","81104","-8.1","176483800","13.4","73118","1.9","169142100","18.4"
"2024-11-12","货价捞(老馆)","81817","218934900",,"0.0",,"0.0","71963","13.7","170740367","28.2"
"2024-11-11","货价捞(老馆)","83832","233305700","81395","3.0","174337800","33.8","71776","16.8","169071940","38.0"
"2024-11-10","货价捞(老馆)",,,"81310","0.0","176876100","0.0","72365","0.0","172377037","0.0"
"2024-11-09","货价捞(老馆)","86281","235787700","77436","11.4","170939500","37.9","72658","18.7","174035730","35.5"
"2024-11-08","货价捞(老馆)","71897","205982500","79022","-9.0","175420800","17.4","73557","-2.3","180334590","14.2"
"2024-11-07","货价捞(老馆)","70554","196480000","86705","-18.6","197117500","-0.3","74350","-5.1","185570988","5.9"
"2024-11-06","货价捞(老馆)","71511","195359000","105518","-32.2","253986300","-23.1","74892","-4.5","185786653","5.2"
"2024-11-05","货价捞(老馆)","79032","210865100",,"0.0",,"0.0","75835","4.2","187195843","12.6"
"2024-11-04","货价捞(老馆)","83566","224964000",,"0.0",,"0.0","76697","9.0","190986640","17.8"
"2024-11-03","货价捞(老馆)",,,"86672","0.0","217030200","0.0","76398","0.0","193127733","0.0"
"2024-11-02","货价捞(老馆)","79928","219921300","82073","-2.6","203873400","7.9","76398","4.6","195321143","12.6"
"2024-11-01","货价捞(老馆)","80226","215767800","74428","7.8","185511600","16.3","76132","5.4","191776207","12.5"
"2024-10-31","货价捞(老馆)","63960","178236900","80480","-20.5","203492600","-12.4","76384","-16.3","188754220","-5.6"
"2024-10-30","货价捞(老馆)","71566","184517800","86860","-17.6","217547400","-15.2","75904","-5.7","190132027","-3.0"
"2024-10-29","货价捞(老馆)","73366","185535400",,"0.0",,"0.0","75954","-3.4","193044243","-3.9"
