"芭贰老磊","前格疙","馆涝樊","陛咀","傈斥 馆涝樊","傈斥 馆涝樊 刘皑伏(%)","傈斥 陛咀","傈斥 陛咀 刘皑伏(%)","乞斥 馆涝樊","乞斥 馆涝樊 刘皑伏(%)","乞斥 陛咀","乞斥 陛咀 刘皑伏(%)"
"2025-06-30","瘪率颇","9916","117316000",,"0.0",,"0.0","8245","20.3","73862533","58.8"
"2025-06-29","瘪率颇",,,"6752","0.0","91674000","0.0","8237","0.0","76634600","0.0"
"2025-06-28","瘪率颇","11517","102844700","7454","54.5","103728000","-0.9","8452","36.3","79646467","29.1"
"2025-06-27","瘪率颇","11140","113791600","4844","130.0","66905000","70.1","8350","33.4","79554400","43.0"
"2025-06-26","瘪率颇","10736","114078200","8229","30.5","82104000","38.9","8273","29.8","82350700","38.5"
"2025-06-25","瘪率颇","11380","115326200","8103","40.4","106996000","7.8","8033","41.7","79654433","44.8"
"2025-06-24","瘪率颇","14228","126065800","9106","56.2","146848000","-14.2","7880","80.6","73806392","70.8"
"2025-06-23","瘪率颇","10138","126887000",,"0.0",,"0.0","7696","31.7","73442138","72.8"
"2025-06-22","瘪率颇",,,"5867","0.0","101840000","0.0","7634","0.0","78629238","0.0"
"2025-06-21","瘪率颇","12744","96833600","6251","103.9","96266000","0.6","8020","58.9","82621105","17.2"
"2025-06-20","瘪率颇","11224","90732500","5910","89.9","91802000","-1.2","8253","36.0","84163505","7.8"
"2025-06-19","瘪率颇","14774","108715300","7017","110.5","96611000","12.5","8368","76.6","86197013","26.1"
"2025-06-18","瘪率颇","11931","87313000","6990","70.7","96930000","-9.9","8495","40.4","84572400","3.2"
"2025-06-17","瘪率颇","15738","99111500","7855","100.4","92696000","6.9","8727","80.3","82268167","20.5"
"2025-06-16","瘪率颇","15796","103068600",,"0.0",,"0.0","9043","74.7","79956800","28.9"
"2025-06-15","瘪率颇",,,"9791","0.0","79295000","0.0","9694","0.0","79643967","0.0"
"2025-06-14","瘪率颇","14133","83483100","11203","26.2","84232000","-0.9","10407","35.8","80953033","3.1"
"2025-06-13","瘪率颇","14138","72705300","13008","8.7","85715000","-15.2","10610","33.3","81908633","-11.2"
"2025-06-12","瘪率颇","14539","70228000","13113","10.9","94889000","-26.0","10639","36.7","83043100","-15.4"
"2025-06-11","瘪率颇","15018","82559000","11538","30.2","102050000","-19.1","10729","40.0","83673867","-1.3"
"2025-06-10","瘪率颇","15934","87911800","12662","25.8","116659000","-24.6","11178","42.5","83023433","5.9"
"2025-06-09","瘪率颇","15896","79942000",,"0.0",,"0.0","11213","41.8","83410593","-4.2"
"2025-06-08","瘪率颇",,,"10860","0.0","87783000","0.0","11362","0.0","83617983","0.0"
"2025-06-07","瘪率颇","16483","70263900","12888","27.9","93037000","-24.5","11610","42.0","84999003","-17.3"
"2025-06-06","瘪率颇","16821","62905200","12368","36.0","100791000","-37.6","11806","42.5","85586103","-26.5"
"2025-06-05","瘪率颇","18015","65925800","12714","41.7","122429000","-46.2","12216","47.5","85887737","-23.2"
"2025-06-04","瘪率颇","20619","76125100","12592","63.7","113241000","-32.8","12333","67.2","85819900","-11.3"
"2025-06-03","瘪率颇","17247","79551200","13156","31.1","105857000","-24.9","12537","37.6","85200860","-6.6"
"2025-06-02","瘪率颇","18190","75073000",,"0.0",,"0.0","13130","38.5","87127560","-13.8"
"2025-06-01","瘪率颇",,,"17111","0.0","88620000","0.0","13070","0.0","85941060","0.0"
"2025-05-31","瘪率颇","17034","65130600","16014","6.4","88673000","-26.5","13206","29.0","84606627","-23.0"
"2025-05-30","瘪率颇","14777","52073100","16147","-8.5","103686000","-49.8","13385","10.4","83304007","-37.5"
"2025-05-29","瘪率颇","21233","58949100","17752","19.6","129690000","-54.5","13582","56.3","84263620","-30.0"
"2025-05-28","瘪率颇","22100","75031500","14150","56.2","138773000","-45.9","13607","62.4","82109953","-8.6"
"2025-05-27","瘪率颇","23239","91319000","14316","62.3","119089000","-23.3","14028","65.7","83859447","8.9"
"2025-05-26","瘪率颇","20418","93540600",,"0.0",,"0.0","14221","43.6","85413130","9.5"
"2025-05-25","瘪率颇",,,"14850","0.0","101034000","0.0","14787","0.0","87210950","0.0"
"2025-05-24","瘪率颇","19021","71915400","14827","28.3","91861200","-21.7","15327","24.1","88023143","-18.3"
"2025-05-23","瘪率颇","18935","81344700","16004","18.3","93398000","-12.9","15542","21.8","87489463","-7.0"
"2025-05-22","瘪率颇","16828","84314500","16688","0.8","92761000","-9.1","15494","8.6","87306170","-3.4"
"2025-05-21","瘪率颇","17768","92948000","18616","-4.6","107307000","-13.4","14907","19.2","87078720","6.7"
"2025-05-20","瘪率颇","17665","95917400","19502","-9.4","118281000","-18.9","14068","25.6","85724887","11.9"
"2025-05-19","瘪率颇","22093","113135000",,"0.0",,"0.0","13845","59.6","83391073","35.7"
"2025-05-18","瘪率颇",,,"18719","0.0","109235000","0.0","13839","0.0","81932787","0.0"
"2025-05-17","瘪率颇","14622","82560800","16152","-9.5","101614000","-18.8","13669","7.0","79132710","4.3"
"2025-05-16","瘪率颇","14186","84091900","16685","-15.0","96658000","-13.0","14107","0.6","77439160","8.6"
"2025-05-15","瘪率颇","16485","92244400","16595","-0.7","90897000","1.5","15065","9.4","78502680","17.5"
"2025-05-14","瘪率颇","15634","83672900","17803","-12.2","98942000","-15.4","14923","4.8","78275100","6.9"
"2025-05-13","瘪率颇","21144","105926500","22720","-6.9","117607900","-9.9","15183","39.3","82423590","28.5"
"2025-05-12","瘪率颇","16618","100122000",,"0.0",,"0.0","15559","6.8","87870480","13.9"
"2025-05-11","瘪率颇",,,"23845","0.0","127658000","0.0","15614","0.0","94372707","0.0"
"2025-05-10","瘪率颇","17437","88327700","21797","-20.0","146739000","-39.8","15280","14.1","99155663","-10.9"
"2025-05-09","瘪率颇","17129","93004600","15972","7.2","153109000","-39.3","15632","9.6","104030983","-10.6"
"2025-05-08","瘪率颇","19754","102253700","14748","33.9","131624000","-22.3","16020","23.3","104730210","-2.4"
"2025-05-07","瘪率颇","21725","107573800","13442","61.6","128766000","-16.5","16320","33.1","105435037","2.0"
"2025-05-06","瘪率颇","19798","115799000","17746","11.6","153736000","-24.7","16905","17.1","105748110","9.5"
"2025-05-05","瘪率颇","17229","108546000",,"0.0",,"0.0","17392","-0.9","106926287","1.5"
"2025-05-04","瘪率颇",,,"17084","0.0","133299600","0.0","17752","0.0","106352380","0.0"
"2025-05-03","瘪率颇","17554","88683000","15842","10.8","115262200","-23.1","18181","-3.4","104351193","-15.0"
"2025-05-02","瘪率颇","20160","93648600","16010","25.9","109376000","-14.4","18300","10.2","101658687","-7.9"
"2025-05-01","瘪率颇","17587","74245000","16761","4.9","104334900","-28.8","18555","-5.2","97458280","-23.8"
"2025-04-30","瘪率颇","20971","88977600","19287","8.7","117810400","-24.5","19065","10.0","93814093","-5.2"
"2025-04-29","瘪率颇","19939","90237200","18635","7.0","110156400","-18.1","19778","0.8","93015900","-3.0"
"2025-04-28","瘪率颇","20842","91376600",,"0.0",,"0.0","20739","0.5","95175367","-4.0"
"2025-04-27","瘪率颇",,,"22764","0.0","95737200","0.0","21310","0.0","99112223","0.0"
"2025-04-26","瘪率颇","22401","79869700","24995","-10.4","104696700","-23.7","21805","2.7","100811613","-20.8"
"2025-04-25","瘪率颇","20596","82229100","26014","-20.8","109011000","-24.6","22205","-7.2","101537227","-19.0"
"2025-04-24","瘪率颇","14187","57922000","25891","-45.2","117993200","-50.9","22174","-36.0","99295187","-41.7"
"2025-04-23","瘪率颇","23882","84261100","23651","1.0","115552000","-27.1","21872","9.2","96468397","-12.7"
"2025-04-22","瘪率颇","20054","77948400","18159","10.4","105080000","-25.8","21969","-8.7","95204827","-18.1"
"2025-04-21","瘪率颇","23187","87272400",,"0.0",,"0.0","22331","3.8","97532313","-10.5"
"2025-04-20","瘪率颇",,,"24377","0.0","102097600","0.0","22549","0.0","99287890","0.0"
"2025-04-19","瘪率颇","23050","68625800","26363","-12.6","124045000","-44.7","22731","1.4","98753223","-30.5"
"2025-04-18","瘪率颇","26891","87862000","25310","6.2","146969500","-40.2","23273","15.5","100048873","-12.2"
"2025-04-17","瘪率颇","28195","101515100","16647","69.4","133028000","-23.7","23462","20.2","98801673","2.7"
"2025-04-16","瘪率颇","18418","77334100","21654","-14.9","156734300","-50.7","23628","-22.1","97510620","-20.7"
"2025-04-15","瘪率颇","20576","83735200","17140","20.0","134548600","-37.8","23553","-12.6","93707977","-10.6"
"2025-04-14","瘪率颇","24264","90955200",,"0.0",,"0.0","23877","1.6","90760467","0.2"
"2025-04-13","瘪率颇",,,"20667","0.0","108288300","0.0","24321","0.0","88074310","0.0"
"2025-04-12","瘪率颇","30604","77270700","22919","33.5","102615200","-24.7","25647","19.3","86839457","-11.0"
"2025-04-11","瘪率颇","32534","91339600","24406","33.3","94282400","-3.1","26608","22.3","87600540","4.3"
"2025-04-10","瘪率颇","27520","85360600","25867","6.4","86524300","-1.3","27771","-0.9","89500020","-4.6"
"2025-04-09","瘪率颇","27924","101950250","26966","3.6","93793100","8.7","28466","-1.9","89946987","13.3"
"2025-04-08","瘪率颇","29058","112669400","33250","-12.6","123557700","-8.8","28361","2.5","90587550","24.4"
"2025-04-07","瘪率颇","22811","90294900",,"0.0",,"0.0","27214","-16.2","89554843","0.8"
"2025-04-06","瘪率颇",,,"25203","0.0","109059900","0.0","27285","0.0","88288553","0.0"
"2025-04-05","瘪率颇","26206","93194400","19133","37.0","94558400","-1.4","26861","-2.4","85525773","9.0"
"2025-04-04","瘪率颇","25728","91656700","27523","-6.5","113205000","-19.0","27269","-5.7","83176597","10.2"
"2025-04-03","瘪率颇","25265","85935500","26909","-6.1","105229300","-18.3","27898","-9.4","79400657","8.2"
"2025-04-02","瘪率颇","27400","83510800","30022","-8.7","118446400","-29.5","28809","-4.9","77339630","8.0"
"2025-04-01","瘪率颇","30010","88774000","29199","2.8","127527700","-30.4","29207","2.7","76665157","15.8"
"2025-03-31","瘪率颇","33815","104949900",,"0.0",,"0.0","29030","16.5","78696530","33.4"
"2025-03-30","瘪率颇",,,"19897","0.0","91942700","0.0","29092","0.0","82059143","0.0"
"2025-03-29","瘪率颇","31599","100986500","22420","40.9","111265100","-9.2","28980","9.0","85616620","18.0"
"2025-03-28","瘪率颇","30160","109875200","19766","52.6","105351900","4.3","28063","7.5","85826003","28.0"
"2025-03-27","瘪率颇","26424","105964000","21754","21.5","116801300","-9.3","27238","-3.0","84854790","24.9"
"2025-03-26","瘪率颇","25191","112975700","24122","4.4","116866800","-3.3","27389","-8.0","83475990","35.3"
"2025-03-25","瘪率颇","23786","111100700","25998","-8.5","129810200","-14.4","27192","-12.5","80980113","37.2"
"2025-03-24","瘪率颇","29826","131720000",,"0.0",,"0.0","27114","10.0","80166650","64.3"
"2025-03-23","瘪率颇",,,"21898","0.0","116337800","0.0","26908","0.0","79993567","0.0"
"2025-03-22","瘪率颇","28275","114857900","20624","37.1","121288800","-5.3","26493","6.7","79621767","44.3"
"2025-03-21","瘪率颇","24668","103370200","19438","26.9","115842700","-10.8","25007","-1.4","77982393","32.6"
"2025-03-20","瘪率颇","26361","104017600","20121","31.0","125215500","-16.9","24188","9.0","77066927","35.0"
"2025-03-19","瘪率颇","26730","108887200","19861","34.6","130524000","-16.6","23223","15.1","74546473","46.1"
"2025-03-18","瘪率颇","25324","111994920","22514","12.5","155843400","-28.1","23551","7.5","74915067","49.5"
"2025-03-17","瘪率颇","26807","124620900",,"0.0",,"0.0","24085","11.3","77435340","60.9"
"2025-03-16","瘪率颇",,,"19970","0.0","134727800","0.0","25293","0.0","81306130","0.0"
"2025-03-15","瘪率颇","28557","107178100","17605","62.2","133666700","-19.8","25246","13.1","84533170","26.8"
"2025-03-14","瘪率颇","25662","105990600","16466","55.8","136898600","-22.6","24377","5.3","86778840","22.1"
"2025-03-13","瘪率颇","25281","124335500","13623","85.6","132624400","-6.2","23314","8.4","87463487","42.2"
"2025-03-12","瘪率颇","21863","113556900","12718","71.9","114336700","-0.7","21995","-0.6","86402693","31.4"
"2025-03-11","瘪率颇","22882","94269600","15093","51.6","112113300","-15.9","21606","5.9","86113017","9.5"
"2025-03-10","瘪率颇","29854","116193500",,"0.0",,"0.0","21947","36.0","87620797","32.6"
"2025-03-09","瘪率颇",,,"17326","0.0","119312500","0.0","22811","0.0","92640720","0.0"
"2025-03-08","瘪率颇","31054","132343300","16237","91.3","127366300","3.9","22845","35.9","97928077","35.1"
"2025-03-07","瘪率颇","26720","143186700","15392","73.6","118336800","21.0","23107","15.6","103078080","38.9"
"2025-03-06","瘪率颇","29622","221509700","15713","88.5","125813700","76.1","22576","31.2","104369820","112.2"
"2025-03-05","瘪率颇",,,"15915","0.0","127564800","0.0","21460","0.0","102088820","0.0"
"2025-03-04","瘪率颇","18567","219681100","19434","-4.5","147173600","49.3","20001","-7.2","96664540","127.3"
"2025-03-03","瘪率颇","17789","213849100",,"0.0",,"0.0","19432","-8.5","91529103","133.6"
"2025-03-02","瘪率颇",,,,"0.0",,"0.0","19418","0.0","88500753","0.0"
"2025-03-01","瘪率颇","12523","149851800","19446","-35.6","135614200","10.5","19885","-37.0","88260617","69.8"
"2025-02-28","瘪率颇","10452","126755600","18800","-44.4","112307400","12.9","20340","-48.6","90883630","39.5"
"2025-02-27","瘪率颇","10953","129863200","16761","-34.7","126863800","2.4","20185","-45.7","94172463","37.9"
"2025-02-26","瘪率颇","11298","143803800","16960","-33.4","138574600","3.8","19706","-42.7","98180423","46.5"
"2025-02-25","瘪率颇","11230","139342900",,"0.0",,"0.0","19069","-41.1","98199623","41.9"
"2025-02-24","瘪率颇","12737","144943500","14285","-10.8","110139450","31.6","18753","-32.1","96237427","50.6"
"2025-02-23","瘪率颇",,,"14107","0.0","81470400","0.0","18495","0.0","92471382","0.0"
"2025-02-22","瘪率颇","10901","101941000","15716","-30.6","80514250","26.6","18598","-41.4","88764953","14.8"
"2025-02-21","瘪率颇","11367","105329600","19108","-40.5","88782200","18.6","18810","-39.6","88802883","18.6"
"2025-02-20","瘪率颇","13184","126383700","20041","-34.2","92492700","36.6","18901","-30.2","87934713","43.7"
"2025-02-19","瘪率颇","13880","152570600","20433","-32.1","133676000","14.1","18774","-26.1","88549327","72.3"
"2025-02-18","瘪率颇","14442","155918800",,"0.0",,"0.0","18637","-22.5","89670307","73.9"
"2025-02-17","瘪率颇","17952","183305000","19442","-7.7","114742050","59.8","18584","-3.4","90587517","102.4"
"2025-02-16","瘪率颇",,,"18484","0.0","130598650","0.0","17749","0.0","91875575","0.0"
"2025-02-15","瘪率颇","12914","163057000","19295","-33.1","167784200","-2.8","16770","-23.0","92986292","75.4"
"2025-02-14","瘪率颇","11292","156560000","15511","-27.2","185240900","-15.5","15469","-27.0","91048732","72.0"
"2025-02-13","瘪率颇","12679","186311000","11934","6.2","130664150","42.6","14410","-12.0","84824185","119.6"
"2025-02-12","瘪率颇",,,,"0.0",,"0.0","14843","0.0","90996698","0.0"
"2025-02-11","瘪率颇","9293","160726400",,"0.0",,"0.0","14743","-37.0","96630912","66.3"
"2025-02-10","瘪率颇","11896","146909600",,"0.0",,"0.0","15436","-22.9","112128507","31.0"
"2025-02-09","瘪率颇",,,"10781","0.0","108416700","0.0","16921","0.0","128330557","0.0"
"2025-02-08","瘪率颇","13581","152956000","32974","-58.8","393194050","-61.1","17917","-24.2","143809900","6.4"
"2025-02-07","瘪率颇","13065","156593000","32582","-59.9","402045300","-61.1","18887","-30.8","145537537","7.6"
"2025-02-06","瘪率颇","11706","141863800","21164","-44.7","282115850","-49.7","18864","-37.9","138851603","2.2"
"2025-02-05","瘪率颇","13459","167708000","18257","-26.3","208566000","-19.6","18381","-26.8","129516166","29.5"
"2025-02-04","瘪率颇","11870","161508800",,"0.0",,"0.0","17874","-33.6","117134934","37.9"
"2025-02-03","瘪率颇","14245","174232600","20648","-31.0","186737700","-6.7","17535","-18.8","109881374","58.6"
"2025-02-02","瘪率颇",,,"20992","0.0","179873050","0.0","17309","0.0","103746764","0.0"
"2025-02-01","瘪率颇","17241","167859500","19129","-9.9","172821700","-2.9","17046","1.1","102579358","63.6"
"2025-01-31","瘪率颇",,,"18462","0.0","164798300","0.0","18201","0.0","118452548","0.0"
"2025-01-30","瘪率颇",,,"19227","0.0","172137400","0.0","17723","0.0","131608123","0.0"
"2025-01-29","瘪率颇",,,"19975","0.0","191473200","0.0","17230","0.0","135819717","0.0"
"2025-01-28","瘪率颇","11792","121111000",,"0.0",,"0.0","16967","-30.5","140997597","-14.1"
"2025-01-27","瘪率颇","31463","463708900","15569","102.1","153657500","201.8","16626","89.2","141826963","227.0"
"2025-01-26","瘪率颇",,,"13571","0.0","146652000","0.0","15038","0.0","131999721","0.0"
"2025-01-25","瘪率颇","26166","286280600","17560","49.0","166300500","72.1","14781","77.0","122737246","133.2"
"2025-01-24","瘪率颇","23359","216050600","6245","274.0","89926000","140.3","14452","61.6","126613543","70.6"
"2025-01-23","瘪率颇","23130","188731700","11502","101.1","121068500","55.9","14701","57.3","125715540","50.1"
"2025-01-22","瘪率颇","20564","175603400","15299","34.4","155769000","12.7","16377","25.6","120867336","45.3"
"2025-01-21","瘪率颇","20821","187567000",,"0.0",,"0.0","18228","14.2","135192052","38.7"
"2025-01-20","瘪率颇","21622","196320300","15433","40.1","114158800","72.0","19227","12.5","130736033","50.2"
"2025-01-19","瘪率颇",,,"14413","0.0","119229000","0.0","19447","0.0","120549387","0.0"
"2025-01-18","瘪率颇","15941","141068000","12251","30.1","103955600","35.7","18545","-14.0","112059513","25.9"
"2025-01-17","瘪率颇","16165","142383000","12525","29.1","98603800","44.4","17893","-9.7","106347300","33.9"
"2025-01-16","瘪率颇","15345","127274800","13820","11.0","98555600","29.1","17339","-11.5","102010870","24.8"
"2025-01-15","瘪率颇","15477","130265000","15299","1.2","102246000","27.4","16974","-8.8","101582197","28.2"
"2025-01-14","瘪率颇","15318","136992000",,"0.0",,"0.0","16371","-6.4","100377303","36.5"
"2025-01-13","瘪率颇","10008","107799600","14040","-28.7","90388300","19.3","16083","-37.8","96705713","11.5"
"2025-01-12","瘪率颇",,,"13400","0.0","82348200","0.0","15870","0.0","91060483","0.0"
"2025-01-11","瘪率颇","13297","79166400","14095","-5.7","81204500","-2.5","15647","-15.0","87161833","-9.2"
"2025-01-10","瘪率颇","17266","103161600","15261","13.1","91454200","12.8","15245","13.3","84536513","22.0"
"2025-01-09","瘪率颇","16798","104465200","16482","1.9","94259600","10.8","15563","7.9","83518953","25.1"
"2025-01-08","瘪率颇","16728","126311000","18398","-9.1","125360300","0.8","16658","0.4","84444233","49.6"
"2025-01-07","瘪率颇","15875","138269200",,"0.0",,"0.0","16798","-5.5","89580507","54.4"
"2025-01-06","瘪率颇","20086","187326200","17223","16.6","107289700","74.6","16673","20.5","97204520","92.7"
"2025-01-05","瘪率颇",,,"17751","0.0","120550800","0.0","16650","0.0","104869253","0.0"
"2025-01-04","瘪率颇","16889","176728600","16752","0.8","130603800","35.3","17041","-0.9","111933865","57.9"
"2025-01-03","瘪率颇","17576","212799000","20119","-12.6","150513000","41.4","17600","-0.1","116337708","82.9"
"2025-01-02","瘪率颇",,,,"0.0",,"0.0","18127","0.0","118825135","0.0"
"2025-01-01","瘪率颇",,,,"0.0",,"0.0","18678","0.0","120545402","0.0"
"2024-12-31","瘪率颇","15042","218026000",,"0.0",,"0.0","18580","-19.0","118125848","84.6"
"2024-12-30","瘪率颇","14918","141497000","23553","-36.7","170831800","-17.2","17841","-16.4","111803630","26.6"
"2024-12-29","瘪率颇",,,"18802","0.0","160111700","0.0","16952","0.0","103684213","0.0"
"2024-12-28","瘪率颇","16152","107244000","16025","0.8","112791500","-4.9","16135","0.1","96210067","11.5"
"2024-12-27","瘪率颇","14794","104283500","13979","5.8","94336500","10.5","15217","-2.8","89768627","16.2"
"2024-12-26","瘪率颇","14406","112361000","15636","-7.9","96853500","16.0","14719","-2.1","85034937","32.1"
"2024-12-25","瘪率颇","14662","135710000","24456","-40.0","142708800","-4.9","14430","1.6","80447310","68.7"
"2024-12-24","瘪率颇","14415","139111000",,"0.0",,"0.0","15078","-4.4","82585063","68.4"
"2024-12-23","瘪率颇","14926","128490500","4484","232.9","58183500","120.8","15018","-0.6","84610653","51.9"
"2024-12-22","瘪率颇",,,"17770","0.0","115637700","0.0","14209","0.0","82637280","0.0"
"2024-12-21","瘪率颇","14972","111834000","17533","-14.6","137942650","-18.9","14444","3.7","84376723","32.5"
"2024-12-20","瘪率颇","13969","105444400","14414","-3.1","116429700","-9.4","14522","-3.8","81528967","29.3"
"2024-12-19","瘪率颇","14716","111946500","14853","-0.9","123091800","-9.1","14177","3.8","77154217","45.1"
"2024-12-18","瘪率颇","14131","112788000","12758","10.8","117664050","-4.1","14246","-0.8","75210417","50.0"
"2024-12-17","瘪率颇","15077","119805000",,"0.0",,"0.0","14592","3.3","76190827","57.2"
"2024-12-16","瘪率颇","17267","138324400","15850","8.9","111616200","23.9","14525","18.9","76717533","80.3"
"2024-12-15","瘪率颇",,,"14069","0.0","103855300","0.0","14335","0.0","76040407","0.0"
"2024-12-14","瘪率颇","19065","140905200","13386","42.4","112949000","24.8","14355","32.8","74050940","90.3"
"2024-12-13","瘪率颇","16720","126466100","13616","22.8","114597000","10.4","14495","15.4","71201847","77.6"
"2024-12-12","瘪率颇","14256","110223000","10744","32.7","121847800","-9.5","14983","-4.9","69069953","59.6"
"2024-12-11","瘪率颇","14973","124091300","12369","21.1","137805200","-10.0","15386","-2.7","68207380","81.9"
"2024-12-10","瘪率颇","14262","122084600",,"0.0",,"0.0","16089","-11.4","69107240","76.7"
"2024-12-09","瘪率颇","15646","127555900","14625","7.0","107386250","18.8","16954","-7.7","72943487","74.9"
"2024-12-08","瘪率颇",,,"15796","0.0","95523050","0.0","18053","0.0","80631580","0.0"
"2024-12-07","瘪率颇","21275","142404600","17190","23.8","114313350","24.6","18796","13.2","87503317","62.7"
"2024-12-06","瘪率颇","19858","135316700","15474","28.3","135444100","-0.1","19286","3.0","92213397","46.7"
"2024-12-05","瘪率颇","19655","125164800","17095","15.0","186618100","-32.9","19815","-0.8","93594903","33.7"
"2024-12-04","瘪率颇","19658","134926800","16059","22.4","160535100","-16.0","20061","-2.0","89796517","50.3"
"2024-12-03","瘪率颇","20707","148862200",,"0.0",,"0.0","20479","1.1","86550440","72.0"
"2024-12-02","瘪率颇","21901","179747600",,"0.0",,"0.0","21267","3.0","88463173","103.2"
"2024-12-01","瘪率颇",,,"20355","0.0","177145000","0.0","22544","0.0","93460430","0.0"
"2024-11-30","瘪率颇","25237","219667500","19204","31.4","129586950","69.5","24013","5.1","101362297","116.7"
"2024-11-29","瘪率颇","26698","197777800","17043","56.7","114806700","72.3","25549","4.5","110380930","79.2"
"2024-11-28","瘪率颇","25606","193728000","17364","47.5","131022400","47.9","26345","-2.8","120233710","61.1"
"2024-11-27","瘪率颇","21628","170246900","20986","3.1","168340500","1.1","26266","-17.7","121757817","39.8"
"2024-11-26","瘪率颇","19692","150028000",,"0.0",,"0.0","27011","-27.1","118669860","26.4"
"2024-11-25","瘪率颇","22343","172096200","28656","-22.0","249094300","-30.9","28306","-21.1","117713333","46.2"
"2024-11-24","瘪率颇",,,"25062","0.0","221234000","0.0","28880","0.0","126192997","0.0"
"2024-11-23","瘪率颇","35163","239390200","22392","57.0","189313200","26.5","28771","22.2","139790730","71.2"
"2024-11-22","瘪率颇","30194","246529700","20509","47.2","159689800","54.4","29298","3.1","141267237","74.5"
"2024-11-21","瘪率颇","24519","163426100","25544","-4.0","142304600","14.8","29974","-18.2","150307908","8.7"
"2024-11-20","瘪率颇","24564","126975500","24829","-1.1","167129900","-24.0","30107","-18.4","161637585","-21.4"
"2024-11-19","瘪率颇","31621","148502500",,"0.0",,"0.0","30675","3.1","154370783","-3.8"
"2024-11-18","瘪率颇","34912","195393060","28439","22.8","295548250","-33.9","30853","13.2","146481353","33.4"
"2024-11-17","瘪率颇",,,"28127","0.0","209461750","0.0","31508","0.0","149058630","0.0"
"2024-11-16","瘪率颇","31989","362872600","25889","23.6","146268700","148.1","31644","1.1","153315740","136.7"
"2024-11-15","瘪率颇","24086","242537000","27693","-13.0","124484250","94.8","30985","-22.3","156048187","55.4"
"2024-11-14","瘪率颇","20368","157517200","26520","-23.2","138732200","13.5","30213","-32.6","162233178","-2.9"
"2024-11-13","瘪率颇","23865","146957400","26761","-10.8","168948950","-13.0","29123","-18.1","165056185","-11.0"
"2024-11-12","瘪率颇","22784","136187500",,"0.0",,"0.0","27970","-18.5","162206835","-16.0"
"2024-11-11","瘪率颇","23592","165159300","25575","-7.8","146895100","12.4","27000","-12.6","152117405","8.6"
"2024-11-10","瘪率颇",,,"28456","0.0","127029500","0.0","26438","0.0","137645747","0.0"
"2024-11-09","瘪率颇","25505","177859400","26926","-5.3","110852550","60.4","26142","-2.4","129461497","37.4"
"2024-11-08","瘪率颇","23788","147488300","26409","-9.9","102613430","43.7","26317","-9.6","126476319","16.6"
"2024-11-07","瘪率颇","21754","124967600","27629","-21.3","94535100","32.2","26105","-16.7","126143315","-0.9"
"2024-11-06","瘪率颇","21749","124157400","32830","-33.8","124680000","-0.4","25321","-14.1","124891192","-0.6"
"2024-11-05","瘪率颇","22996","128556800",,"0.0",,"0.0","24941","-7.8","124176643","3.5"
"2024-11-04","瘪率颇","19976","113959500",,"0.0",,"0.0","24699","-19.1","123337443","-7.6"
"2024-11-03","瘪率颇",,,"27853","0.0","142847400","0.0","24073","0.0","119602227","0.0"
"2024-11-02","瘪率颇","18217","103006880","25657","-29.0","108598500","-5.1","23056","-21.0","117363443","-12.2"
"2024-11-01","瘪率颇","20323","103180600","22840","-11.0","99780550","3.4","22354","-9.1","113563659","-9.1"
"2024-10-31","瘪率颇","19998","102445600","23855","-16.2","110811600","-7.5","21418","-6.6","109045248","-6.1"
"2024-10-30","瘪率颇","18382","105906100","21853","-15.9","111720350","-5.2","20755","-11.4","107333350","-1.3"
"2024-10-29","瘪率颇","15698","94252000",,"0.0",,"0.0","20336","-22.8","107507395","-12.3"
"2024-10-28","瘪率颇","15627","92870700","22198","-29.6","104220500","-10.9","19909","-21.5","107122315","-13.3"
"2024-10-27","瘪率颇",,,"19759","0.0","95512550","0.0","19292","0.0","106121238","0.0"
"2024-10-26","瘪率颇","19939","95914200","19327","3.2","107632200","-10.9","18566","7.4","105636190","-9.2"
"2024-10-25","瘪率颇","17950","91096600","17269","3.9","101536900","-10.3","17837","0.6","104327107","-12.7"
"2024-10-24","瘪率颇","15087","87191900","16686","-9.6","98455600","-11.4","17283","-12.7","101142257","-13.8"
"2024-10-23","瘪率颇","16984","83770600","18669","-9.0","106879600","-21.6","16801","1.1","100224100","-16.4"
"2024-10-22","瘪率颇","16882","82034400",,"0.0",,"0.0","16871","0.1","100690547","-18.5"
"2024-10-21","瘪率颇","15703","84453700","15570","0.9","89563800","-5.7","16697","-6.0","98200707","-14.0"
"2024-10-20","瘪率颇",,,"16236","0.0","100110600","0.0","16151","0.0","94870687","0.0"
"2024-10-19","瘪率颇","19268","91235750","12297","56.7","83049100","9.9","15683","22.9","93174057","-2.1"
"2024-10-18","瘪率颇","17150","82319300","12975","32.2","86152250","-4.4","15544","10.3","94703700","-13.1"
"2024-10-17","瘪率颇","17731","87938000","15596","13.7","106383250","-17.3","15421","15.0","95020718","-7.5"
"2024-10-16","瘪率颇","14796","89171800","14059","5.2","124781950","-28.5","15607","-5.2","94969423","-6.1"
"2024-10-15","瘪率颇","16448","115786000",,"0.0",,"0.0","15911","3.4","93724310","23.5"
"2024-10-14","瘪率颇","14215","125144000","13241","7.4","121767500","2.8","15960","-10.9","92472480","35.3"
